sst_gridpoint,lon,lat,water_temp
"[2754, 4403]",-96.85465959999999,50.3921134,
"[2755, 4402]",-96.87265459999999,50.4101084,
"[2755, 4403]",-96.85465959999999,50.4101084,
"[2755, 4404]",-96.83666459999999,50.4101084,
"[2755, 4405]",-96.81866959999999,50.4101084,
"[2755, 4406]",-96.8006746,50.4101084,
"[2755, 4407]",-96.7826796,50.4101084,
"[2755, 4408]",-96.7646846,50.4101084,
"[2755, 4409]",-96.7466896,50.4101084,
"[2755, 4410]",-96.72869459999998,50.4101084,
"[2755, 4411]",-96.71069959999998,50.4101084,
"[2755, 4412]",-96.69270459999998,50.4101084,
"[2755, 4413]",-96.67470959999999,50.4101084,
"[2756, 4400]",-96.90864459999999,50.4281034,45.39
"[2756, 4401]",-96.89064959999999,50.4281034,45.39
"[2756, 4402]",-96.87265459999999,50.4281034,45.75
"[2756, 4403]",-96.85465959999999,50.4281034,45.75
"[2756, 4404]",-96.83666459999999,50.4281034,46.11
"[2756, 4405]",-96.81866959999999,50.4281034,46.47
"[2756, 4406]",-96.8006746,50.4281034,46.83
"[2756, 4407]",-96.7826796,50.4281034,46.83
"[2756, 4408]",-96.7646846,50.4281034,47.19
"[2756, 4409]",-96.7466896,50.4281034,47.19
"[2756, 4410]",-96.72869459999998,50.4281034,47.55
"[2756, 4411]",-96.71069959999998,50.4281034,47.91
"[2756, 4412]",-96.69270459999998,50.4281034,47.91
"[2756, 4413]",-96.67470959999999,50.4281034,47.91
"[2756, 4414]",-96.65671459999999,50.4281034,47.91
"[2756, 4415]",-96.63871959999999,50.4281034,47.91
"[2757, 4400]",-96.90864459999999,50.4460984,45.39
"[2757, 4401]",-96.89064959999999,50.4460984,45.39
"[2757, 4402]",-96.87265459999999,50.4460984,45.75
"[2757, 4403]",-96.85465959999999,50.4460984,46.11
"[2757, 4404]",-96.83666459999999,50.4460984,46.47
"[2757, 4405]",-96.81866959999999,50.4460984,46.47
"[2757, 4406]",-96.8006746,50.4460984,46.83
"[2757, 4407]",-96.7826796,50.4460984,47.19
"[2757, 4408]",-96.7646846,50.4460984,47.55
"[2757, 4409]",-96.7466896,50.4460984,47.55
