sst_gridpoint,lon,lat,water_temp
"[2305, 5190]",-82.69259459999999,42.3123584,
"[2305, 5195]",-82.60261959999998,42.3123584,
"[2306, 5182]",-82.83655459999999,42.3303534,62.67
"[2306, 5183]",-82.81855959999999,42.3303534,62.67
"[2306, 5184]",-82.80056459999999,42.3303534,63.03
"[2306, 5185]",-82.78256959999999,42.3303534,63.75
"[2306, 5186]",-82.76457459999999,42.3303534,64.11
"[2306, 5187]",-82.74657959999999,42.3303534,64.11
"[2306, 5188]",-82.72858459999999,42.3303534,64.47
"[2306, 5189]",-82.71058959999999,42.3303534,64.47
"[2306, 5190]",-82.69259459999999,42.3303534,64.47
"[2306, 5191]",-82.6745996,42.3303534,64.47
"[2306, 5192]",-82.6566046,42.3303534,64.11
"[2306, 5193]",-82.6386096,42.3303534,64.11
"[2306, 5194]",-82.6206146,42.3303534,63.75
"[2306, 5195]",-82.60261959999998,42.3303534,63.39
"[2306, 5196]",-82.58462459999998,42.3303534,63.03
"[2306, 5197]",-82.56662959999998,42.3303534,62.67
"[2306, 5198]",-82.54863459999999,42.3303534,62.31
"[2306, 5199]",-82.53063959999999,42.3303534,61.59
"[2306, 5200]",-82.51264459999999,42.3303534,61.23
"[2306, 5201]",-82.49464959999999,42.3303534,61.23
"[2306, 5202]",-82.47665459999999,42.3303534,60.87
"[2306, 5203]",-82.45865959999999,42.3303534,60.87
"[2307, 5176]",-82.9445246,42.3483484,
"[2307, 5179]",-82.89053959999998,42.3483484,62.67
"[2307, 5180]",-82.87254459999998,42.3483484,62.67
"[2307, 5181]",-82.85454959999998,42.3483484,63.03
"[2307, 5182]",-82.83655459999999,42.3483484,63.03
"[2307, 5183]",-82.81855959999999,42.3483484,63.39
"[2307, 5184]",-82.80056459999999,42.3483484,63.39
"[2307, 5185]",-82.78256959999999,42.3483484,63.75
"[2307, 5186]",-82.76457459999999,42.3483484,64.11
"[2307, 5187]",-82.74657959999999,42.3483484,64.47
"[2307, 5188]",-82.72858459999999,42.3483484,64.47
"[2307, 5189]",-82.71058959999999,42.3483484,64.47
"[2307, 5190]",-82.69259459999999,42.3483484,64.47
"[2307, 5191]",-82.6745996,42.3483484,64.47
"[2307, 5192]",-82.6566046,42.3483484,64.11
"[2307, 5193]",-82.6386096,42.3483484,64.11
"[2307, 5194]",-82.6206146,42.3483484,64.11
"[2307, 5195]",-82.60261959999998,42.3483484,63.75
"[2307, 5196]",-82.58462459999998,42.3483484,63.39
"[2307, 5197]",-82.56662959999998,42.3483484,63.03
"[2307, 5198]",-82.54863459999999,42.3483484,62.31
"[2307, 5199]",-82.53063959999999,42.3483484,61.95
"[2307, 5200]",-82.51264459999999,42.3483484,61.59
"[2307, 5201]",-82.49464959999999,42.3483484,61.23
"[2307, 5202]",-82.47665459999999,42.3483484,61.23
"[2307, 5203]",-82.45865959999999,42.3483484,61.23
"[2307, 5204]",-82.44066459999999,42.3483484,61.23
"[2308, 5178]",-82.9085346,42.3663434,62.31
"[2308, 5179]",-82.89053959999998,42.3663434,62.67
"[2308, 5180]",-82.87254459999998,42.3663434,63.03
"[2308, 5181]",-82.85454959999998,42.3663434,63.03
"[2308, 5182]",-82.83655459999999,42.3663434,63.39
"[2308, 5183]",-82.81855959999999,42.3663434,63.39
"[2308, 5184]",-82.80056459999999,42.3663434,63.75
"[2308, 5185]",-82.78256959999999,42.3663434,64.11
"[2308, 5186]",-82.76457459999999,42.3663434,64.11
"[2308, 5187]",-82.74657959999999,42.3663434,64.47
"[2308, 5188]",-82.72858459999999,42.3663434,64.47
"[2308, 5189]",-82.71058959999999,42.3663434,64.47
"[2308, 5190]",-82.69259459999999,42.3663434,64.47
"[2308, 5191]",-82.6745996,42.3663434,64.47
"[2308, 5192]",-82.6566046,42.3663434,64.47
"[2308, 5193]",-82.6386096,42.3663434,64.47
"[2308, 5194]",-82.6206146,42.3663434,64.11
"[2308, 5195]",-82.60261959999998,42.3663434,64.11
"[2308, 5196]",-82.58462459999998,42.3663434,63.75
"[2308, 5197]",-82.56662959999998,42.3663434,63.39
"[2308, 5198]",-82.54863459999999,42.3663434,62.67
"[2308, 5199]",-82.53063959999999,42.3663434,61.95
"[2308, 5200]",-82.51264459999999,42.3663434,61.59
"[2308, 5201]",-82.49464959999999,42.3663434,61.59
"[2308, 5202]",-82.47665459999999,42.3663434,61.23
"[2308, 5203]",-82.45865959999999,42.3663434,61.59
"[2308, 5204]",-82.44066459999999,42.3663434,61.23
"[2308, 5205]",-82.42266959999999,42.3663434,61.23
"[2309, 5180]",-82.87254459999998,42.3843384,63.03
"[2309, 5181]",-82.85454959999998,42.3843384,63.39
"[2309, 5182]",-82.83655459999999,42.3843384,63.75
"[2309, 5183]",-82.81855959999999,42.3843384,64.11
"[2309, 5184]",-82.80056459999999,42.3843384,64.47
"[2309, 5185]",-82.78256959999999,42.3843384,64.47
"[2309, 5186]",-82.76457459999999,42.3843384,64.47
"[2309, 5187]",-82.74657959999999,42.3843384,64.47
"[2309, 5188]",-82.72858459999999,42.3843384,64.47
"[2309, 5189]",-82.71058959999999,42.3843384,64.83
"[2309, 5190]",-82.69259459999999,42.3843384,64.83
"[2309, 5191]",-82.6745996,42.3843384,64.47
"[2309, 5192]",-82.6566046,42.3843384,64.47
"[2309, 5193]",-82.6386096,42.3843384,64.47
"[2309, 5194]",-82.6206146,42.3843384,64.47
"[2309, 5195]",-82.60261959999998,42.3843384,64.47
"[2309, 5196]",-82.58462459999998,42.3843384,64.11
"[2309, 5197]",-82.56662959999998,42.3843384,63.75
"[2309, 5198]",-82.54863459999999,42.3843384,63.39
"[2309, 5199]",-82.53063959999999,42.3843384,63.03
"[2309, 5200]",-82.51264459999999,42.3843384,62.31
"[2309, 5201]",-82.49464959999999,42.3843384,61.95
"[2309, 5202]",-82.47665459999999,42.3843384,61.95
"[2309, 5203]",-82.45865959999999,42.3843384,61.95
"[2309, 5204]",-82.44066459999999,42.3843384,61.59
"[2309, 5205]",-82.42266959999999,42.3843384,61.59
"[2310, 5181]",-82.85454959999998,42.402333399999996,64.11
"[2310, 5182]",-82.83655459999999,42.402333399999996,64.11
"[2310, 5183]",-82.81855959999999,42.402333399999996,64.11
"[2310, 5184]",-82.80056459999999,42.402333399999996,64.47
"[2310, 5185]",-82.78256959999999,42.402333399999996,64.47
"[2310, 5186]",-82.76457459999999,42.402333399999996,64.47
"[2310, 5187]",-82.74657959999999,42.402333399999996,64.83
"[2310, 5188]",-82.72858459999999,42.402333399999996,64.83
"[2310, 5189]",-82.71058959999999,42.402333399999996,64.83
"[2310, 5190]",-82.69259459999999,42.402333399999996,64.83
"[2310, 5191]",-82.6745996,42.402333399999996,64.83
"[2310, 5192]",-82.6566046,42.402333399999996,64.83
"[2310, 5193]",-82.6386096,42.402333399999996,64.83
"[2310, 5194]",-82.6206146,42.402333399999996,64.83
"[2310, 5195]",-82.60261959999998,42.402333399999996,64.83
"[2310, 5196]",-82.58462459999998,42.402333399999996,64.47
"[2310, 5197]",-82.56662959999998,42.402333399999996,64.11
"[2310, 5198]",-82.54863459999999,42.402333399999996,63.75
"[2310, 5199]",-82.53063959999999,42.402333399999996,63.39
"[2310, 5200]",-82.51264459999999,42.402333399999996,63.03
"[2310, 5201]",-82.49464959999999,42.402333399999996,62.67
"[2310, 5202]",-82.47665459999999,42.402333399999996,62.31
"[2310, 5203]",-82.45865959999999,42.402333399999996,62.31
"[2310, 5204]",-82.44066459999999,42.402333399999996,61.95
"[2310, 5205]",-82.42266959999999,42.402333399999996,61.59
"[2311, 5181]",-82.85454959999998,42.4203284,63.75
"[2311, 5182]",-82.83655459999999,42.4203284,64.11
"[2311, 5183]",-82.81855959999999,42.4203284,64.11
"[2311, 5184]",-82.80056459999999,42.4203284,64.47
"[2311, 5185]",-82.78256959999999,42.4203284,64.47
"[2311, 5186]",-82.76457459999999,42.4203284,64.83
"[2311, 5187]",-82.74657959999999,42.4203284,64.83
"[2311, 5188]",-82.72858459999999,42.4203284,64.83
"[2311, 5189]",-82.71058959999999,42.4203284,64.83
"[2311, 5190]",-82.69259459999999,42.4203284,64.83
"[2311, 5191]",-82.6745996,42.4203284,64.83
"[2311, 5192]",-82.6566046,42.4203284,64.83
"[2311, 5193]",-82.6386096,42.4203284,64.83
"[2311, 5194]",-82.6206146,42.4203284,64.83
"[2311, 5195]",-82.60261959999998,42.4203284,64.83
