sst_gridpoint,lon,lat,water_temp
"[2390, 5708]",-73.37118459999999,43.8419334,
"[2392, 5708]",-73.37118459999999,43.8779234,55.11
"[2395, 5706]",-73.40717459999999,43.9319084,55.11
"[2400, 5704]",-73.44316459999999,44.0218834,55.83
"[2400, 5706]",-73.40717459999999,44.0218834,55.83
"[2401, 5704]",-73.44316459999999,44.0398784,55.83
"[2401, 5705]",-73.42516959999999,44.0398784,55.83
"[2402, 5704]",-73.44316459999999,44.0578734,55.83
"[2402, 5705]",-73.42516959999999,44.0578734,55.83
"[2403, 5705]",-73.42516959999999,44.0758684,55.83
"[2403, 5706]",-73.40717459999999,44.0758684,55.83
"[2404, 5705]",-73.42516959999999,44.0938634,56.55
"[2404, 5706]",-73.40717459999999,44.0938634,56.55
"[2405, 5706]",-73.40717459999999,44.1118584,57.27
"[2405, 5707]",-73.38917959999999,44.1118584,57.27
"[2406, 5706]",-73.40717459999999,44.1298534,57.63
"[2406, 5707]",-73.38917959999999,44.1298534,57.63
"[2407, 5706]",-73.40717459999999,44.1478484,57.63
"[2407, 5707]",-73.38917959999999,44.1478484,57.63
"[2407, 5708]",-73.37118459999999,44.1478484,57.99
"[2408, 5707]",-73.38917959999999,44.1658434,58.35
"[2408, 5708]",-73.37118459999999,44.1658434,58.71
"[2409, 5705]",-73.42516959999999,44.1838384,57.27
"[2409, 5706]",-73.40717459999999,44.1838384,58.35
"[2409, 5707]",-73.38917959999999,44.1838384,58.35
"[2409, 5708]",-73.37118459999999,44.1838384,58.35
"[2410, 5707]",-73.38917959999999,44.2018334,58.35
"[2410, 5708]",-73.37118459999999,44.2018334,58.35
"[2410, 5709]",-73.3531896,44.2018334,58.35
"[2411, 5709]",-73.3531896,44.2198284,57.99
"[2412, 5710]",-73.3351946,44.237823399999996,57.27
"[2412, 5711]",-73.3171996,44.237823399999996,56.91
"[2413, 5710]",-73.3351946,44.2558184,56.91
"[2413, 5711]",-73.3171996,44.2558184,56.91
"[2413, 5712]",-73.29920459999998,44.2558184,56.91
"[2413, 5713]",-73.28120959999998,44.2558184,56.91
"[2414, 5711]",-73.3171996,44.2738134,57.27
"[2414, 5712]",-73.29920459999998,44.2738134,57.27
"[2415, 5711]",-73.3171996,44.2918084,57.99
"[2415, 5712]",-73.29920459999998,44.2918084,57.99
"[2416, 5711]",-73.3171996,44.3098034,58.35
"[2417, 5710]",-73.3351946,44.3277984,58.71
"[2417, 5711]",-73.3171996,44.3277984,58.71
"[2417, 5712]",-73.29920459999998,44.3277984,58.71
"[2418, 5710]",-73.3351946,44.3457934,58.71
"[2418, 5711]",-73.3171996,44.3457934,58.71
"[2418, 5712]",-73.29920459999998,44.3457934,58.71
"[2418, 5713]",-73.28120959999998,44.3457934,59.43
"[2419, 5709]",-73.3531896,44.3637884,57.99
"[2419, 5710]",-73.3351946,44.3637884,58.71
"[2419, 5711]",-73.3171996,44.3637884,58.71
"[2419, 5712]",-73.29920459999998,44.3637884,59.07
"[2419, 5713]",-73.28120959999998,44.3637884,59.79
"[2420, 5709]",-73.3531896,44.381783399999996,58.35
"[2420, 5710]",-73.3351946,44.381783399999996,58.71
"[2420, 5711]",-73.3171996,44.381783399999996,58.71
"[2420, 5712]",-73.29920459999998,44.381783399999996,59.07
"[2420, 5713]",-73.28120959999998,44.381783399999996,59.43
"[2421, 5709]",-73.3531896,44.3997784,57.99
"[2421, 5710]",-73.3351946,44.3997784,58.71
"[2421, 5711]",-73.3171996,44.3997784,58.71
"[2421, 5712]",-73.29920459999998,44.3997784,59.43
"[2421, 5713]",-73.28120959999998,44.3997784,59.79
"[2421, 5714]",-73.26321459999998,44.3997784,59.07
"[2422, 5709]",-73.3531896,44.4177734,58.35
"[2422, 5710]",-73.3351946,44.4177734,58.71
"[2422, 5711]",-73.3171996,44.4177734,59.07
"[2422, 5712]",-73.29920459999998,44.4177734,59.79
"[2422, 5713]",-73.28120959999998,44.4177734,59.79
"[2422, 5714]",-73.26321459999998,44.4177734,59.43
"[2422, 5716]",-73.22722459999999,44.4177734,59.07
"[2423, 5707]",-73.38917959999999,44.4357684,57.27
"[2423, 5709]",-73.3531896,44.4357684,58.71
"[2423, 5710]",-73.3351946,44.4357684,59.07
"[2423, 5711]",-73.3171996,44.4357684,59.43
"[2423, 5712]",-73.29920459999998,44.4357684,59.79
"[2423, 5713]",-73.28120959999998,44.4357684,59.79
"[2423, 5714]",-73.26321459999998,44.4357684,59.43
